Unit Id,Institution name,,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002
451556,Southwest University at El Paso,Percent of admitted who enrolled,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
451671,University of South Florida-Sarasota-Manatee,Reporting period,N/A,N/A,N/A,N/A,N/A,Fall 2013,N/A,N/A,N/A,N/A,-,-,-,-,-,-,-
451671,University of South Florida-Sarasota-Manatee,Number of applicants,771,631,574,494,507,393,-,-,-,-,-,-,-,-,-,-,-
451671,University of South Florida-Sarasota-Manatee,Number admitted,250,248,217,166,172,136,-,-,-,-,-,-,-,-,-,-,-
451671,University of South Florida-Sarasota-Manatee,Number admitted who enrolled,113,135,101,93,94,86,-,-,-,-,-,-,-,-,-,-,-
451671,University of South Florida-Sarasota-Manatee,Percent of applicants admitted,32.4%,39.3%,37.8%,33.6%,33.9%,34.6%,-,-,-,-,-,-,-,-,-,-,-
451671,University of South Florida-Sarasota-Manatee,Percent of admitted who enrolled,45.2%,54.4%,46.5%,56.0%,54.7%,63.2%,-,-,-,-,-,-,-,-,-,-,-
451750,Bryant & Stratton College-Wauwatosa,Reporting period,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,-
451750,Bryant & Stratton College-Wauwatosa,Number of applicants,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
451750,Bryant & Stratton College-Wauwatosa,Number admitted,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
451750,Bryant & Stratton College-Wauwatosa,Number admitted who enrolled,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
451750,Bryant & Stratton College-Wauwatosa,Percent of applicants admitted,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
451750,Bryant & Stratton College-Wauwatosa,Percent of admitted who enrolled,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
451820,The Art Institute of Austin,Reporting period,N/A,N/A,N/A,N/A,N/A,N/A,Fall 2011,Fall 2010,Fall 2009,Fall 2008,Fall 2008,-,-,-,-,-,-
451820,The Art Institute of Austin,Number of applicants,-,-,-,-,-,-,248,230,498,620,407,-,-,-,-,-,-
451820,The Art Institute of Austin,Number admitted,-,-,-,-,-,-,166,104,257,390,201,-,-,-,-,-,-
451820,The Art Institute of Austin,Number admitted who enrolled,-,-,-,-,-,-,158,94,247,371,140,-,-,-,-,-,-
451820,The Art Institute of Austin,Percent of applicants admitted,-,-,-,-,-,-,66.9%,45.2%,51.6%,62.9%,49.4%,-,-,-,-,-,-
451820,The Art Institute of Austin,Percent of admitted who enrolled,-,-,-,-,-,-,95.2%,90.4%,96.1%,95.1%,69.7%,-,-,-,-,-,-
452948,Galen College of Nursing-Cincinnati,Reporting period,N/A,N/A,N/A,N/A,N/A,Fall 2013,Fall 2012,Fall 2011,N/A,Fall 2009,N/A,-,-,-,-,-,-
452948,Galen College of Nursing-Cincinnati,Number of applicants,-,-,-,-,-,102,105,69,-,146,-,-,-,-,-,-,-
452948,Galen College of Nursing-Cincinnati,Number admitted,-,-,-,-,-,51,37,42,-,97,-,-,-,-,-,-,-
452948,Galen College of Nursing-Cincinnati,Number admitted who enrolled,-,-,-,-,-,34,30,25,-,95,-,-,-,-,-,-,-
452948,Galen College of Nursing-Cincinnati,Percent of applicants admitted,-,-,-,-,-,50.0%,35.2%,60.9%,-,66.4%,-,-,-,-,-,-,-
452948,Galen College of Nursing-Cincinnati,Percent of admitted who enrolled,-,-,-,-,-,66.7%,81.1%,59.5%,-,97.9%,-,-,-,-,-,-,-
453163,Strayer University-North Carolina,Reporting period,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,-,-,-
453163,Strayer University-North Carolina,Number of applicants,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
453163,Strayer University-North Carolina,Number admitted,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
453163,Strayer University-North Carolina,Number admitted who enrolled,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
453163,Strayer University-North Carolina,Percent of applicants admitted,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
453163,Strayer University-North Carolina,Percent of admitted who enrolled,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
453215,Strayer University-New Jersey,Reporting period,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,-,-,-
453215,Strayer University-New Jersey,Number of applicants,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
453215,Strayer University-New Jersey,Number admitted,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
453215,Strayer University-New Jersey,Number admitted who enrolled,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
453215,Strayer University-New Jersey,Percent of applicants admitted,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
453215,Strayer University-New Jersey,Percent of admitted who enrolled,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
454227,Chamberlain University-Illinois,Reporting period,N/A,N/A,N/A,N/A,N/A,Fall 2012,Fall 2011,Fall 2010,Fall 2009,Fall 2008,Fall 2007,-,-,-,-,-,-
454227,Chamberlain University-Illinois,Number of applicants,40,50,31,25,30,56,79,33,17,10,0,-,-,-,-,-,-
454227,Chamberlain University-Illinois,Number admitted,31,31,24,17,18,28,24,24,17,10,0,-,-,-,-,-,-
454227,Chamberlain University-Illinois,Number admitted who enrolled,29,23,19,16,17,26,23,23,15,10,-,-,-,-,-,-,-
454227,Chamberlain University-Illinois,Percent of applicants admitted,77.5%,62.0%,77.4%,68.0%,60.0%,50.0%,30.4%,72.7%,100.0%,100.0%,0,-,-,-,-,-,-
454227,Chamberlain University-Illinois,Percent of admitted who enrolled,93.5%,74.2%,79.2%,94.1%,94.4%,92.9%,95.8%,95.8%,88.2%,100.0%,0,-,-,-,-,-,-
454236,Chamberlain University-Ohio,Reporting period,N/A,N/A,N/A,N/A,N/A,Fall 2012,Fall 2011,Fall 2010,Fall 2009,Fall 2008,Fall 2007,-,-,-,-,-,-
454236,Chamberlain University-Ohio,Number of applicants,17,17,24,37,31,13,32,34,22,18,10,-,-,-,-,-,-
454236,Chamberlain University-Ohio,Number admitted,12,12,19,29,27,9,17,29,22,18,9,-,-,-,-,-,-
454236,Chamberlain University-Ohio,Number admitted who enrolled,9,8,11,24,20,5,16,28,22,17,9,-,-,-,-,-,-
454236,Chamberlain University-Ohio,Percent of applicants admitted,70.6%,70.6%,79.2%,78.4%,87.1%,69.2%,53.1%,85.3%,100.0%,100.0%,90.0%,-,-,-,-,-,-
454236,Chamberlain University-Ohio,Percent of admitted who enrolled,75.0%,66.7%,57.9%,82.8%,74.1%,55.6%,94.1%,96.6%,100.0%,94.4%,100.0%,-,-,-,-,-,-
454245,Chamberlain University-Arizona,Reporting period,N/A,N/A,N/A,N/A,N/A,Fall 2012,Fall 2011,Fall 2010,Fall 2009,Fall 2008,Fall 2007,-,-,-,-,-,-
454245,Chamberlain University-Arizona,Number of applicants,11,4,5,10,6,9,6,8,1,8,0,-,-,-,-,-,-
454245,Chamberlain University-Arizona,Number admitted,3,3,4,6,3,5,3,6,1,8,0,-,-,-,-,-,-
454245,Chamberlain University-Arizona,Number admitted who enrolled,2,3,3,4,2,5,3,6,0,7,0,-,-,-,-,-,-
454245,Chamberlain University-Arizona,Percent of applicants admitted,27.3%,75.0%,80.0%,60.0%,50.0%,55.6%,50.0%,75.0%,100.0%,100.0%,0,-,-,-,-,-,-
454245,Chamberlain University-Arizona,Percent of admitted who enrolled,66.7%,100.0%,75.0%,66.7%,66.7%,100.0%,100.0%,100.0%,0.0%,87.5%,0,-,-,-,-,-,-
454616,Institute of Production and Recording,Reporting period,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Fall 2008,Fall 2008,-,-,-,-,-,-
454616,Institute of Production and Recording,Number of applicants,-,-,-,-,-,-,-,-,-,443,132,-,-,-,-,-,-
454616,Institute of Production and Recording,Number admitted,-,-,-,-,-,-,-,-,-,231,106,-,-,-,-,-,-
454616,Institute of Production and Recording,Number admitted who enrolled,-,-,-,-,-,-,-,-,-,171,106,-,-,-,-,-,-
454616,Institute of Production and Recording,Percent of applicants admitted,-,-,-,-,-,-,-,-,-,52.1%,80.3%,-,-,-,-,-,-
454616,Institute of Production and Recording,Percent of admitted who enrolled,-,-,-,-,-,-,-,-,-,74.0%,100.0%,-,-,-,-,-,-
454689,Taft University System,Reporting period,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,-,-
454689,Taft University System,Number of applicants,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
454689,Taft University System,Number admitted,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
454689,Taft University System,Number admitted who enrolled,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
454689,Taft University System,Percent of applicants admitted,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
454689,Taft University System,Percent of admitted who enrolled,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
454786,Laurus College,Reporting period,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,-,-
454786,Laurus College,Number of applicants,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
454786,Laurus College,Number admitted,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
454786,Laurus College,Number admitted who enrolled,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
454786,Laurus College,Percent of applicants admitted,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
454786,Laurus College,Percent of admitted who enrolled,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
454829,Aspen University,Reporting period,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,-,-
454829,Aspen University,Number of applicants,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
454829,Aspen University,Number admitted,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
454829,Aspen University,Number admitted who enrolled,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
454829,Aspen University,Percent of applicants admitted,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
454829,Aspen University,Percent of admitted who enrolled,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
454856,Denver College of Nursing,Reporting period,N/A,N/A,N/A,N/A,N/A,Fall 2013,Fall 2012,Fall 2011,Fall 2010,Fall 2009,-,-,-,-,-,-,-
454856,Denver College of Nursing,Number of applicants,-,-,-,-,-,0,0,10,26,8,-,-,-,-,-,-,-
454856,Denver College of Nursing,Number admitted,-,-,-,-,-,0,0,7,9,6,-,-,-,-,-,-,-
454856,Denver College of Nursing,Number admitted who enrolled,-,-,-,-,-,0,0,7,9,6,-,-,-,-,-,-,-
454856,Denver College of Nursing,Percent of applicants admitted,-,-,-,-,-,0,0,70.0%,34.6%,75.0%,-,-,-,-,-,-,-
454856,Denver College of Nursing,Percent of admitted who enrolled,-,-,-,-,-,0,0,100.0%,100.0%,100.0%,-,-,-,-,-,-,-
454865,Cambridge College of Healthcare & Technology,Reporting period,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Fall 2009,Fall 2009,-,-,-,-,-,-,-
454865,Cambridge College of Healthcare & Technology,Number of applicants,-,-,-,-,-,-,-,-,130,125,-,-,-,-,-,-,-
454865,Cambridge College of Healthcare & Technology,Number admitted,-,-,-,-,-,-,-,-,89,74,-,-,-,-,-,-,-
454865,Cambridge College of Healthcare & Technology,Number admitted who enrolled,-,-,-,-,-,-,-,-,89,56,-,-,-,-,-,-,-
454865,Cambridge College of Healthcare & Technology,Percent of applicants admitted,-,-,-,-,-,-,-,-,68.5%,59.2%,-,-,-,-,-,-,-
454865,Cambridge College of Healthcare & Technology,Percent of admitted who enrolled,-,-,-,-,-,-,-,-,100.0%,75.7%,-,-,-,-,-,-,-
455178,Daoist Traditions College of Chinese Medical Arts,Reporting period,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,-,-
455178,Daoist Traditions College of Chinese Medical Arts,Number of applicants,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
455178,Daoist Traditions College of Chinese Medical Arts,Number admitted,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
455178,Daoist Traditions College of Chinese Medical Arts,Number admitted who enrolled,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
455178,Daoist Traditions College of Chinese Medical Arts,Percent of applicants admitted,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
455178,Daoist Traditions College of Chinese Medical Arts,Percent of admitted who enrolled,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
456621,Strayer University-West Virginia,Reporting period,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,-,-,-
456621,Strayer University-West Virginia,Number of applicants,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
456621,Strayer University-West Virginia,Number admitted,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
456621,Strayer University-West Virginia,Number admitted who enrolled,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
456621,Strayer University-West Virginia,Percent of applicants admitted,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
456621,Strayer University-West Virginia,Percent of admitted who enrolled,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
456959,University of Minnesota-Rochester,Reporting period,N/A,N/A,N/A,N/A,N/A,Fall 2013,Fall 2012,Fall 2011,Fall 2010,Fall 2009,-,-,-,-,-,-,-
456959,University of Minnesota-Rochester,Number of applicants,1080,1349,1346,803,580,570,420,394,373,87,-,-,-,-,-,-,-
456959,University of Minnesota-Rochester,Number admitted,535,692,890,221,218,309,259,264,192,87,-,-,-,-,-,-,-
456959,University of Minnesota-Rochester,Number admitted who enrolled,169,188,145,88,113,155,140,111,92,50,-,-,-,-,-,-,-
456959,University of Minnesota-Rochester,Percent of applicants admitted,49.5%,51.3%,66.1%,27.5%,37.6%,54.2%,61.7%,67.0%,51.5%,100.0%,-,-,-,-,-,-,-
456959,University of Minnesota-Rochester,Percent of admitted who enrolled,31.6%,27.2%,16.3%,39.8%,51.8%,50.2%,54.1%,42.0%,47.9%,57.5%,-,-,-,-,-,-,-
457129,Chamberlain University-Florida,Reporting period,N/A,N/A,N/A,N/A,N/A,Fall 2012,Fall 2011,Fall 2010,Fall 2009,Fall 2008,-,-,-,-,-,-,-
457129,Chamberlain University-Florida,Number of applicants,14,12,6,12,7,8,25,6,6,-,-,-,-,-,-,-,-
457129,Chamberlain University-Florida,Number admitted,11,10,4,6,3,2,5,3,6,-,-,-,-,-,-,-,-
457129,Chamberlain University-Florida,Number admitted who enrolled,10,7,1,5,3,1,2,1,6,-,-,-,-,-,-,-,-
457129,Chamberlain University-Florida,Percent of applicants admitted,78.6%,83.3%,66.7%,50.0%,42.9%,25.0%,20.0%,50.0%,100.0%,-,-,-,-,-,-,-,-
457129,Chamberlain University-Florida,Percent of admitted who enrolled,90.9%,70.0%,25.0%,83.3%,100.0%,50.0%,40.0%,33.3%,100.0%,-,-,-,-,-,-,-,-
457299,Angeles College,Reporting period,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,-,-,-
457299,Angeles College,Number of applicants,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
457299,Angeles College,Number admitted,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
457299,Angeles College,Number admitted who enrolled,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
457299,Angeles College,Percent of applicants admitted,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
457299,Angeles College,Percent of admitted who enrolled,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
457527,Ambria College of Nursing,Reporting period,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Fall 2010,-,-,-,-,-,-,-,-
457527,Ambria College of Nursing,Number of applicants,-,-,-,-,-,-,-,-,127,-,-,-,-,-,-,-,-
457527,Ambria College of Nursing,Number admitted,-,-,-,-,-,-,-,-,127,-,-,-,-,-,-,-,-
457527,Ambria College of Nursing,Number admitted who enrolled,-,-,-,-,-,-,-,-,127,-,-,-,-,-,-,-,-
457527,Ambria College of Nursing,Percent of applicants admitted,-,-,-,-,-,-,-,-,100.0%,-,-,-,-,-,-,-,-
457527,Ambria College of Nursing,Percent of admitted who enrolled,-,-,-,-,-,-,-,-,100.0%,-,-,-,-,-,-,-,-
457688,American Business and Technology University,Reporting period,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,-,-,-
457688,American Business and Technology University,Number of applicants,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
457688,American Business and Technology University,Number admitted,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
457688,American Business and Technology University,Number admitted who enrolled,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
457688,American Business and Technology University,Percent of applicants admitted,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
457688,American Business and Technology University,Percent of admitted who enrolled,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
458210,West Coast University-Orange County,Reporting period,N/A,N/A,N/A,N/A,N/A,Fall 2013,Fall 2012,Fall 2011,Fall 2010,-,-,-,-,-,-,-,-
458210,West Coast University-Orange County,Number of applicants,43,30,34,47,62,190,528,227,284,-,-,-,-,-,-,-,-
458210,West Coast University-Orange County,Number admitted,41,29,30,39,56,100,271,159,120,-,-,-,-,-,-,-,-
458210,West Coast University-Orange County,Number admitted who enrolled,17,12,18,18,6,17,18,65,120,-,-,-,-,-,-,-,-
458210,West Coast University-Orange County,Percent of applicants admitted,95.3%,96.7%,88.2%,83.0%,90.3%,52.6%,51.3%,70.0%,42.3%,-,-,-,-,-,-,-,-
458210,West Coast University-Orange County,Percent of admitted who enrolled,41.5%,41.4%,60.0%,46.2%,10.7%,17.0%,6.6%,40.9%,100.0%,-,-,-,-,-,-,-,-
458229,West Coast University-Ontario,Reporting period,N/A,N/A,N/A,N/A,N/A,Fall 2013,Fall 2012,Fall 2011,Fall 2010,-,-,-,-,-,-,-,-
458229,West Coast University-Ontario,Number of applicants,42,27,25,26,24,51,616,529,268,-,-,-,-,-,-,-,-
458229,West Coast University-Ontario,Number admitted,37,25,22,23,20,25,271,256,96,-,-,-,-,-,-,-,-
458229,West Coast University-Ontario,Number admitted who enrolled,21,12,13,10,9,9,24,103,96,-,-,-,-,-,-,-,-
458229,West Coast University-Ontario,Percent of applicants admitted,88.1%,92.6%,88.0%,88.5%,83.3%,49.0%,44.0%,48.4%,35.8%,-,-,-,-,-,-,-,-
458229,West Coast University-Ontario,Percent of admitted who enrolled,56.8%,48.0%,59.1%,43.5%,45.0%,36.0%,8.9%,40.2%,100.0%,-,-,-,-,-,-,-,-
458496,The Art Institute of Virginia Beach,Reporting period,N/A,N/A,N/A,N/A,N/A,N/A,Fall 2011,Fall 2010,Fall 2010,-,-,-,-,-,-,-,-
458496,The Art Institute of Virginia Beach,Number of applicants,-,-,-,-,-,-,252,196,280,-,-,-,-,-,-,-,-
458496,The Art Institute of Virginia Beach,Number admitted,-,-,-,-,-,-,141,104,121,-,-,-,-,-,-,-,-
458496,The Art Institute of Virginia Beach,Number admitted who enrolled,-,-,-,-,-,-,108,64,121,-,-,-,-,-,-,-,-
458496,The Art Institute of Virginia Beach,Percent of applicants admitted,-,-,-,-,-,-,56.0%,53.1%,43.2%,-,-,-,-,-,-,-,-
458496,The Art Institute of Virginia Beach,Percent of admitted who enrolled,-,-,-,-,-,-,76.6%,61.5%,100.0%,-,-,-,-,-,-,-,-
458885,Strayer University-Arkansas,Reporting period,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,-,-,-
458885,Strayer University-Arkansas,Number of applicants,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
458885,Strayer University-Arkansas,Number admitted,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
458885,Strayer University-Arkansas,Number admitted who enrolled,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
458885,Strayer University-Arkansas,Percent of applicants admitted,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
458885,Strayer University-Arkansas,Percent of admitted who enrolled,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
458919,Strayer University-Georgia,Reporting period,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,-,-,-
458919,Strayer University-Georgia,Number of applicants,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
458919,Strayer University-Georgia,Number admitted,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
458919,Strayer University-Georgia,Number admitted who enrolled,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
458919,Strayer University-Georgia,Percent of applicants admitted,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
458919,Strayer University-Georgia,Percent of admitted who enrolled,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
458955,Strayer University-Mississippi,Reporting period,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,-,-,-
458955,Strayer University-Mississippi,Number of applicants,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
458955,Strayer University-Mississippi,Number admitted,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
458955,Strayer University-Mississippi,Number admitted who enrolled,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
458955,Strayer University-Mississippi,Percent of applicants admitted,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
458955,Strayer University-Mississippi,Percent of admitted who enrolled,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
458964,Strayer University-South Carolina,Reporting period,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,-,-,-
458964,Strayer University-South Carolina,Number of applicants,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
458964,Strayer University-South Carolina,Number admitted,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
458964,Strayer University-South Carolina,Number admitted who enrolled,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
458964,Strayer University-South Carolina,Percent of applicants admitted,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
458964,Strayer University-South Carolina,Percent of admitted who enrolled,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
458973,Strayer University-Texas,Reporting period,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,-,-,-
458973,Strayer University-Texas,Number of applicants,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
458973,Strayer University-Texas,Number admitted,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
458973,Strayer University-Texas,Number admitted who enrolled,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
458973,Strayer University-Texas,Percent of applicants admitted,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
458973,Strayer University-Texas,Percent of admitted who enrolled,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
458982,The Art Institute of San Antonio,Reporting period,N/A,N/A,N/A,N/A,N/A,N/A,Fall 2011,Fall 2010,Fall 2010,-,-,-,-,-,-,-,-
458982,The Art Institute of San Antonio,Number of applicants,-,-,-,-,-,-,270,133,264,-,-,-,-,-,-,-,-
458982,The Art Institute of San Antonio,Number admitted,-,-,-,-,-,-,166,76,116,-,-,-,-,-,-,-,-
458982,The Art Institute of San Antonio,Number admitted who enrolled,-,-,-,-,-,-,142,53,114,-,-,-,-,-,-,-,-
458982,The Art Institute of San Antonio,Percent of applicants admitted,-,-,-,-,-,-,61.5%,57.1%,43.9%,-,-,-,-,-,-,-,-
458982,The Art Institute of San Antonio,Percent of admitted who enrolled,-,-,-,-,-,-,85.5%,69.7%,98.3%,-,-,-,-,-,-,-,-
459204,Unitek College,Reporting period,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,-,-,-
459204,Unitek College,Number of applicants,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
459204,Unitek College,Number admitted,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
459204,Unitek College,Number admitted who enrolled,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
459204,Unitek College,Percent of applicants admitted,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
459204,Unitek College,Percent of admitted who enrolled,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
459213,Gurnick Academy of Medical Arts,Reporting period,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,-,-,-
459213,Gurnick Academy of Medical Arts,Number of applicants,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
459213,Gurnick Academy of Medical Arts,Number admitted,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
459213,Gurnick Academy of Medical Arts,Number admitted who enrolled,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
459213,Gurnick Academy of Medical Arts,Percent of applicants admitted,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
459213,Gurnick Academy of Medical Arts,Percent of admitted who enrolled,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
459259,South University–Richmond,Reporting period,N/A,N/A,N/A,N/A,N/A,Fall 2013,Fall 2011,Fall 2010,Fall 2009,-,-,-,-,-,-,-,-
459259,South University–Richmond,Number of applicants,-,-,-,-,-,37,51,111,33,-,-,-,-,-,-,-,-
